timestep,date,Time,flow_cms,flow_ms,flow_mh,Etp_mm_day,Etp_mm_hour,avg_prec_mm,precip_m
4109,9/19/2017,4:00:00 AM,0.038794043,4.46E-09,1.60E-05,0.003,0.000125,0,0
4110,9/19/2017,5:00:00 AM,0.038794043,4.46E-09,1.60E-05,0.003,0.000125,0,0
4111,9/19/2017,6:00:00 AM,0.038794043,4.46E-09,1.60E-05,0.003,0.000125,0,0
4112,9/19/2017,7:00:00 AM,0.038794043,4.46E-09,1.60E-05,0.003,0.000125,0,0
4113,9/19/2017,8:00:00 AM,0.038794043,4.46E-09,1.60E-05,0.003,0.000125,0,0
4114,9/19/2017,9:00:00 AM,0.038794043,4.46E-09,1.60E-05,0.003,0.000125,0,0
4115,9/19/2017,10:00:00 AM,0.038794043,4.46E-09,1.60E-05,0.003,0.000125,0,0
4116,9/19/2017,11:00:00 AM,0.038794043,4.46E-09,1.60E-05,0.003,0.000125,0,0
4117,9/19/2017,12:00:00 PM,0.038794043,4.46E-09,1.60E-05,0.003,0.000125,0,0
4118,9/19/2017,1:00:00 PM,0.038794043,4.46E-09,1.60E-05,0.003,0.000125,0,0
4119,9/19/2017,2:00:00 PM,0.038794043,4.46E-09,1.60E-05,0.003,0.000125,0,0
4120,9/19/2017,3:00:00 PM,0.038794043,4.46E-09,1.60E-05,0.003,0.000125,0,0
4121,9/19/2017,4:00:00 PM,0.038794043,4.46E-09,1.60E-05,0.003,0.000125,0,0
4122,9/19/2017,5:00:00 PM,0.038794043,4.46E-09,1.60E-05,0.003,0.000125,0,0
4123,9/19/2017,6:00:00 PM,0.036528698,4.20E-09,1.51E-05,0.003,0.000125,0,0
4124,9/19/2017,7:00:00 PM,0.036528698,4.20E-09,1.51E-05,0.003,0.000125,0,0
4125,9/19/2017,8:00:00 PM,0.036528698,4.20E-09,1.51E-05,0.003,0.000125,0,0
4126,9/19/2017,9:00:00 PM,0.036528698,4.20E-09,1.51E-05,0.003,0.000125,0,0
4127,9/19/2017,10:00:00 PM,0.036528698,4.20E-09,1.51E-05,0.003,0.000125,0,0
4128,9/19/2017,11:00:00 PM,0.036528698,4.20E-09,1.51E-05,0.003,0.000125,0,0
4129,9/20/2017,12:00:00 AM,0.036528698,4.20E-09,1.51E-05,0.003,0.000125,0,0
4130,9/20/2017,1:00:00 AM,0.036528698,4.20E-09,1.51E-05,0.003,0.000125,0,0
4131,9/20/2017,2:00:00 AM,0.036528698,4.20E-09,1.51E-05,0.003,0.000125,0,0
4132,9/20/2017,3:00:00 AM,0.036528698,4.20E-09,1.51E-05,0.003,0.000125,0,0
4133,9/20/2017,4:00:00 AM,0.036528698,4.20E-09,1.51E-05,0.003,0.000125,0,0
4134,9/20/2017,5:00:00 AM,0.036528698,4.20E-09,1.51E-05,0.003,0.000125,0,0
4135,9/20/2017,6:00:00 AM,0.038794043,4.46E-09,1.60E-05,0.003,0.000125,0,0
4136,9/20/2017,7:00:00 AM,0.038794043,4.46E-09,1.60E-05,0.003,0.000125,0,0
4137,9/20/2017,8:00:00 AM,0.038794043,4.46E-09,1.60E-05,0.003,0.000125,0,0
4138,9/20/2017,9:00:00 AM,0.038794043,4.46E-09,1.60E-05,0.003,0.000125,0,0
4139,9/20/2017,10:00:00 AM,0.038794043,4.46E-09,1.60E-05,0.003,0.000125,0,0
4140,9/20/2017,11:00:00 AM,0.038794043,4.46E-09,1.60E-05,0.003,0.000125,0,0
4141,9/20/2017,12:00:00 PM,0.038794043,4.46E-09,1.60E-05,0.003,0.000125,0,0
4142,9/20/2017,1:00:00 PM,0.038794043,4.46E-09,1.60E-05,0.003,0.000125,0,0
4143,9/20/2017,2:00:00 PM,0.038794043,4.46E-09,1.60E-05,0.003,0.000125,0,0
4144,9/20/2017,3:00:00 PM,0.038794043,4.46E-09,1.60E-05,0.003,0.000125,0,0
4145,9/20/2017,4:00:00 PM,0.038794043,4.46E-09,1.60E-05,0.003,0.000125,0,0
4146,9/20/2017,5:00:00 PM,0.036528698,4.20E-09,1.51E-05,0.003,0.000125,0,0
4147,9/20/2017,6:00:00 PM,0.036528698,4.20E-09,1.51E-05,0.003,0.000125,0,0
4148,9/20/2017,7:00:00 PM,0.036528698,4.20E-09,1.51E-05,0.003,0.000125,0,0
4149,9/20/2017,8:00:00 PM,0.036528698,4.20E-09,1.51E-05,0.003,0.000125,0,0
4150,9/20/2017,9:00:00 PM,0.036528698,4.20E-09,1.51E-05,0.003,0.000125,0,0
4151,9/20/2017,10:00:00 PM,0.036528698,4.20E-09,1.51E-05,0.003,0.000125,0,0
4152,9/20/2017,11:00:00 PM,0.036528698,4.20E-09,1.51E-05,0.003,0.000125,0,0
4153,9/21/2017,12:00:00 AM,0.036528698,4.20E-09,1.51E-05,0.003,0.000125,0,0
4154,9/21/2017,1:00:00 AM,0.036528698,4.20E-09,1.51E-05,0.003,0.000125,0,0
4155,9/21/2017,2:00:00 AM,0.036528698,4.20E-09,1.51E-05,0.003,0.000125,0,0
4156,9/21/2017,3:00:00 AM,0.036528698,4.20E-09,1.51E-05,0.003,0.000125,0,0
4157,9/21/2017,4:00:00 AM,0.036528698,4.20E-09,1.51E-05,0.003,0.000125,0,0
4158,9/21/2017,5:00:00 AM,0.036528698,4.20E-09,1.51E-05,0.003,0.000125,0,0
4159,9/21/2017,6:00:00 AM,0.036528698,4.20E-09,1.51E-05,0.003,0.000125,0,0
4160,9/21/2017,7:00:00 AM,0.036528698,4.20E-09,1.51E-05,0.003,0.000125,0,0
4161,9/21/2017,8:00:00 AM,0.036528698,4.20E-09,1.51E-05,0.003,0.000125,0,0
4162,9/21/2017,9:00:00 AM,0.036528698,4.20E-09,1.51E-05,0.003,0.000125,0,0
4163,9/21/2017,10:00:00 AM,0.038794043,4.46E-09,1.60E-05,0.003,0.000125,0,0
4164,9/21/2017,11:00:00 AM,0.038794043,4.46E-09,1.60E-05,0.003,0.000125,0,0
4165,9/21/2017,12:00:00 PM,0.036528698,4.20E-09,1.51E-05,0.003,0.000125,0,0
4166,9/21/2017,1:00:00 PM,0.036528698,4.20E-09,1.51E-05,0.003,0.000125,0,0
4167,9/21/2017,2:00:00 PM,0.036528698,4.20E-09,1.51E-05,0.003,0.000125,0,0
4168,9/21/2017,3:00:00 PM,0.036528698,4.20E-09,1.51E-05,0.003,0.000125,0,0
4169,9/21/2017,4:00:00 PM,0.036528698,4.20E-09,1.51E-05,0.003,0.000125,0,0
4170,9/21/2017,5:00:00 PM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4171,9/21/2017,6:00:00 PM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4172,9/21/2017,7:00:00 PM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4173,9/21/2017,8:00:00 PM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4174,9/21/2017,9:00:00 PM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4175,9/21/2017,10:00:00 PM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4176,9/21/2017,11:00:00 PM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4177,9/22/2017,12:00:00 AM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4178,9/22/2017,1:00:00 AM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4179,9/22/2017,2:00:00 AM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4180,9/22/2017,3:00:00 AM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4181,9/22/2017,4:00:00 AM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4182,9/22/2017,5:00:00 AM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4183,9/22/2017,6:00:00 AM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4184,9/22/2017,7:00:00 AM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4185,9/22/2017,8:00:00 AM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4186,9/22/2017,9:00:00 AM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4187,9/22/2017,10:00:00 AM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4188,9/22/2017,11:00:00 AM,0.036528698,4.20E-09,1.51E-05,0.003,0.000125,0,0
4189,9/22/2017,12:00:00 PM,0.036528698,4.20E-09,1.51E-05,0.003,0.000125,0,0
4190,9/22/2017,1:00:00 PM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4191,9/22/2017,2:00:00 PM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4192,9/22/2017,3:00:00 PM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4193,9/22/2017,4:00:00 PM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4194,9/22/2017,5:00:00 PM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4195,9/22/2017,6:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4196,9/22/2017,7:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4197,9/22/2017,8:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4198,9/22/2017,9:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4199,9/22/2017,10:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4200,9/22/2017,11:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4201,9/23/2017,12:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4202,9/23/2017,1:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4203,9/23/2017,2:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4204,9/23/2017,3:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4205,9/23/2017,4:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4206,9/23/2017,5:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4207,9/23/2017,6:00:00 AM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4208,9/23/2017,7:00:00 AM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4209,9/23/2017,8:00:00 AM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4210,9/23/2017,9:00:00 AM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4211,9/23/2017,10:00:00 AM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4212,9/23/2017,11:00:00 AM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4213,9/23/2017,12:00:00 PM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4214,9/23/2017,1:00:00 PM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4215,9/23/2017,2:00:00 PM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4216,9/23/2017,3:00:00 PM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4217,9/23/2017,4:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4218,9/23/2017,5:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4219,9/23/2017,6:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4220,9/23/2017,7:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4221,9/23/2017,8:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4222,9/23/2017,9:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4223,9/23/2017,10:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4224,9/23/2017,11:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4225,9/24/2017,12:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4226,9/24/2017,1:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4227,9/24/2017,2:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4228,9/24/2017,3:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4229,9/24/2017,4:00:00 AM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4230,9/24/2017,5:00:00 AM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4231,9/24/2017,6:00:00 AM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4232,9/24/2017,7:00:00 AM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4233,9/24/2017,8:00:00 AM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4234,9/24/2017,9:00:00 AM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4235,9/24/2017,10:00:00 AM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4236,9/24/2017,11:00:00 AM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4237,9/24/2017,12:00:00 PM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4238,9/24/2017,1:00:00 PM,0.036528698,4.20E-09,1.51E-05,0.003,0.000125,0,0
4239,9/24/2017,2:00:00 PM,0.036528698,4.20E-09,1.51E-05,0.003,0.000125,0,0
4240,9/24/2017,3:00:00 PM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4241,9/24/2017,4:00:00 PM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4242,9/24/2017,5:00:00 PM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4243,9/24/2017,6:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4244,9/24/2017,7:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4245,9/24/2017,8:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4246,9/24/2017,9:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4247,9/24/2017,10:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4248,9/24/2017,11:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4249,9/25/2017,12:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4250,9/25/2017,1:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4251,9/25/2017,2:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4252,9/25/2017,3:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4253,9/25/2017,4:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4254,9/25/2017,5:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4255,9/25/2017,6:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4256,9/25/2017,7:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4257,9/25/2017,8:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4258,9/25/2017,9:00:00 AM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4259,9/25/2017,10:00:00 AM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4260,9/25/2017,11:00:00 AM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4261,9/25/2017,12:00:00 PM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4262,9/25/2017,1:00:00 PM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4263,9/25/2017,2:00:00 PM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4264,9/25/2017,3:00:00 PM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4265,9/25/2017,4:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4266,9/25/2017,5:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4267,9/25/2017,6:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4268,9/25/2017,7:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4269,9/25/2017,8:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4270,9/25/2017,9:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4271,9/25/2017,10:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4272,9/25/2017,11:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4273,9/26/2017,12:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4274,9/26/2017,1:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4275,9/26/2017,2:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4276,9/26/2017,3:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4277,9/26/2017,4:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4278,9/26/2017,5:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4279,9/26/2017,6:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4280,9/26/2017,7:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4281,9/26/2017,8:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4282,9/26/2017,9:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4283,9/26/2017,10:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4284,9/26/2017,11:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4285,9/26/2017,12:00:00 PM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4286,9/26/2017,1:00:00 PM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4287,9/26/2017,2:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4288,9/26/2017,3:00:00 PM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4289,9/26/2017,4:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4290,9/26/2017,5:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4291,9/26/2017,6:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4292,9/26/2017,7:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4293,9/26/2017,8:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4294,9/26/2017,9:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4295,9/26/2017,10:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4296,9/26/2017,11:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4297,9/27/2017,12:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4298,9/27/2017,1:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4299,9/27/2017,2:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4300,9/27/2017,3:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4301,9/27/2017,4:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4302,9/27/2017,5:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4303,9/27/2017,6:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4304,9/27/2017,7:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4305,9/27/2017,8:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4306,9/27/2017,9:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4307,9/27/2017,10:00:00 AM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4308,9/27/2017,11:00:00 AM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4309,9/27/2017,12:00:00 PM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4310,9/27/2017,1:00:00 PM,0.034263352,3.94E-09,1.42E-05,0.003,0.000125,0,0
4311,9/27/2017,2:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4312,9/27/2017,3:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4313,9/27/2017,4:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4314,9/27/2017,5:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4315,9/27/2017,6:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4316,9/27/2017,7:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4317,9/27/2017,8:00:00 PM,0.030298997,3.48E-09,1.25E-05,0.003,0.000125,0,0
4318,9/27/2017,9:00:00 PM,0.030298997,3.48E-09,1.25E-05,0.003,0.000125,0,0
4319,9/27/2017,10:00:00 PM,0.030298997,3.48E-09,1.25E-05,0.003,0.000125,0,0
4320,9/27/2017,11:00:00 PM,0.030298997,3.48E-09,1.25E-05,0.003,0.000125,0,0
4321,9/28/2017,12:00:00 AM,0.030298997,3.48E-09,1.25E-05,0.003,0.000125,0,0
4322,9/28/2017,1:00:00 AM,0.030298997,3.48E-09,1.25E-05,0.003,0.000125,0,0
4323,9/28/2017,2:00:00 AM,0.030298997,3.48E-09,1.25E-05,0.003,0.000125,0,0
4324,9/28/2017,3:00:00 AM,0.030298997,3.48E-09,1.25E-05,0.003,0.000125,0,0
4325,9/28/2017,4:00:00 AM,0.030298997,3.48E-09,1.25E-05,0.003,0.000125,0,0
4326,9/28/2017,5:00:00 AM,0.030298997,3.48E-09,1.25E-05,0.003,0.000125,1.350000024,0.00135
4327,9/28/2017,6:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4328,9/28/2017,7:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4329,9/28/2017,8:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4330,9/28/2017,9:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4331,9/28/2017,10:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4332,9/28/2017,11:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4333,9/28/2017,12:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4334,9/28/2017,1:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4335,9/28/2017,2:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4336,9/28/2017,3:00:00 PM,0.030298997,3.48E-09,1.25E-05,0.003,0.000125,0,0
4337,9/28/2017,4:00:00 PM,0.030298997,3.48E-09,1.25E-05,0.003,0.000125,0,0
4338,9/28/2017,5:00:00 PM,0.030298997,3.48E-09,1.25E-05,0.003,0.000125,0,0
4339,9/28/2017,6:00:00 PM,0.030298997,3.48E-09,1.25E-05,0.003,0.000125,0,0
4340,9/28/2017,7:00:00 PM,0.030298997,3.48E-09,1.25E-05,0.003,0.000125,0,0
4341,9/28/2017,8:00:00 PM,0.030298997,3.48E-09,1.25E-05,0.003,0.000125,0,0
4342,9/28/2017,9:00:00 PM,0.030298997,3.48E-09,1.25E-05,0.003,0.000125,0,0
4343,9/28/2017,10:00:00 PM,0.030298997,3.48E-09,1.25E-05,0.003,0.000125,0,0
4344,9/28/2017,11:00:00 PM,0.030298997,3.48E-09,1.25E-05,0.003,0.000125,0,0
4345,9/29/2017,12:00:00 AM,0.030298997,3.48E-09,1.25E-05,0.003,0.000125,0,0
4346,9/29/2017,1:00:00 AM,0.030298997,3.48E-09,1.25E-05,0.003,0.000125,0,0
4347,9/29/2017,2:00:00 AM,0.030298997,3.48E-09,1.25E-05,0.003,0.000125,0,0
4348,9/29/2017,3:00:00 AM,0.030298997,3.48E-09,1.25E-05,0.003,0.000125,0,0
4349,9/29/2017,4:00:00 AM,0.030298997,3.48E-09,1.25E-05,0.003,0.000125,0,0
4350,9/29/2017,5:00:00 AM,0.030298997,3.48E-09,1.25E-05,0.003,0.000125,0,0
4351,9/29/2017,6:00:00 AM,0.030298997,3.48E-09,1.25E-05,0.003,0.000125,0,0
4352,9/29/2017,7:00:00 AM,0.030298997,3.48E-09,1.25E-05,0.003,0.000125,0,0
4353,9/29/2017,8:00:00 AM,0.030298997,3.48E-09,1.25E-05,0.003,0.000125,0,0
4354,9/29/2017,9:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4355,9/29/2017,10:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4356,9/29/2017,11:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4357,9/29/2017,12:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4358,9/29/2017,1:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4359,9/29/2017,2:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4360,9/29/2017,3:00:00 PM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4361,9/29/2017,4:00:00 PM,0.030298997,3.48E-09,1.25E-05,0.003,0.000125,0,0
4362,9/29/2017,5:00:00 PM,0.030298997,3.48E-09,1.25E-05,0.003,0.000125,0,0
4363,9/29/2017,6:00:00 PM,0.030298997,3.48E-09,1.25E-05,0.003,0.000125,0,0
4364,9/29/2017,7:00:00 PM,0.030298997,3.48E-09,1.25E-05,0.003,0.000125,0,0
4365,9/29/2017,8:00:00 PM,0.030298997,3.48E-09,1.25E-05,0.003,0.000125,0,0
4366,9/29/2017,9:00:00 PM,0.030298997,3.48E-09,1.25E-05,0.003,0.000125,0,0
4367,9/29/2017,10:00:00 PM,0.030298997,3.48E-09,1.25E-05,0.003,0.000125,0,0
4368,9/29/2017,11:00:00 PM,0.030298997,3.48E-09,1.25E-05,0.003,0.000125,0,0
4369,9/30/2017,12:00:00 AM,0.030298997,3.48E-09,1.25E-05,0.003,0.000125,0,0
4370,9/30/2017,1:00:00 AM,0.030298997,3.48E-09,1.25E-05,0.003,0.000125,0,0
4371,9/30/2017,2:00:00 AM,0.030298997,3.48E-09,1.25E-05,0.003,0.000125,0,0
4372,9/30/2017,3:00:00 AM,0.030298997,3.48E-09,1.25E-05,0.003,0.000125,0,0
4373,9/30/2017,4:00:00 AM,0.030298997,3.48E-09,1.25E-05,0.003,0.000125,0.200000003,0.0002
4374,9/30/2017,5:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
4375,9/30/2017,6:00:00 AM,0.032281175,3.71E-09,1.34E-05,0.003,0.000125,0,0
