timestep,date,time,flow_cfs,flow_cms,flow_ms,Etp,avg_prec_mm,precip_m
2149,7/29/2014,12:00:00 PM,2.8904,0.081846936,1.07E-07,0.000208333,0,0
2150,7/29/2014,1:00:00 PM,2.6441,0.074872504,9.77E-08,0.000208333,0,0
2151,7/29/2014,2:00:00 PM,2.4107,0.068263358,8.91E-08,0.000208333,0,0
2152,7/29/2014,3:00:00 PM,2.3357,0.066139596,8.63E-08,0.000208333,0,0
2153,7/29/2014,4:00:00 PM,2.0497,0.058040986,7.57E-08,0.000208333,0,0
2154,7/29/2014,5:00:00 PM,1.9816,0.05611261,7.32E-08,0.000208333,0,0
2155,7/29/2014,6:00:00 PM,1.7854,0.05055685,6.60E-08,0.000208333,0,0
2156,7/29/2014,7:00:00 PM,1.7854,0.05055685,6.60E-08,0.000208333,0,0
2157,7/29/2014,8:00:00 PM,1.7227,0.048781386,6.37E-08,0.000208333,0,0
2158,7/29/2014,9:00:00 PM,1.6013,0.045343724,5.92E-08,0.000208333,0,0
2159,7/29/2014,10:00:00 PM,1.6013,0.045343724,5.92E-08,0.000208333,0,0
2160,7/29/2014,11:00:00 PM,1.5425,0.043678695,5.70E-08,0.000208333,0,0
2161,7/30/2014,12:00:00 AM,1.4289,0.040461904,5.28E-08,0.000208333,0,0
2162,7/30/2014,1:00:00 AM,1.4289,0.040461904,5.28E-08,0.000208333,0,0
2163,7/30/2014,2:00:00 AM,1.4289,0.040461904,5.28E-08,0.000208333,0,0
2164,7/30/2014,3:00:00 AM,1.3203,0.037386697,4.88E-08,0.000208333,0,0
2165,7/30/2014,4:00:00 AM,1.2679,0.035902896,4.69E-08,0.000208333,0,0
2166,7/30/2014,5:00:00 AM,1.2679,0.035902896,4.69E-08,0.000208333,0,0
2167,7/30/2014,6:00:00 AM,1.2679,0.035902896,4.69E-08,0.000208333,0,0
2168,7/30/2014,7:00:00 AM,1.1669,0.033042897,4.31E-08,0.000208333,0,0
2169,7/30/2014,8:00:00 AM,1.1669,0.033042897,4.31E-08,0.000208333,0,0
2170,7/30/2014,9:00:00 AM,1.1183,0.0316667,4.13E-08,0.000208333,0,0
2171,7/30/2014,10:00:00 AM,1.1183,0.0316667,4.13E-08,0.000208333,0,0
2172,7/30/2014,11:00:00 AM,1.0708,0.030321651,3.96E-08,0.000208333,0,0
2173,7/30/2014,12:00:00 PM,0.9796,0.027739157,3.62E-08,0.000208333,0,0
2174,7/30/2014,1:00:00 PM,0.9796,0.027739157,3.62E-08,0.000208333,0,0
2175,7/30/2014,2:00:00 PM,0.9357,0.026496048,3.46E-08,0.000208333,0,0
2176,7/30/2014,3:00:00 PM,0.8516,0.024114604,3.15E-08,0.000208333,0,0
2177,7/30/2014,4:00:00 PM,0.8516,0.024114604,3.15E-08,0.000208333,0,0
2178,7/30/2014,5:00:00 PM,0.8113,0.022973436,3.00E-08,0.000208333,0,0
2179,7/30/2014,6:00:00 PM,0.7341,0.020787377,2.71E-08,0.000208333,0,0
2180,7/30/2014,7:00:00 PM,0.7341,0.020787377,2.71E-08,0.000208333,0,0
2181,7/30/2014,8:00:00 PM,0.7341,0.020787377,2.71E-08,0.000208333,0,0
2182,7/30/2014,9:00:00 PM,0.7341,0.020787377,2.71E-08,0.000208333,0,0
2183,7/30/2014,10:00:00 PM,0.6972,0.019742487,2.58E-08,0.000208333,0,0
2184,7/30/2014,11:00:00 PM,0.6972,0.019742487,2.58E-08,0.000208333,0,0
2185,7/31/2014,12:00:00 AM,0.6972,0.019742487,2.58E-08,0.000208333,0,0
2186,7/31/2014,1:00:00 AM,0.6972,0.019742487,2.58E-08,0.000208333,0,0
2187,7/31/2014,2:00:00 AM,0.6972,0.019742487,2.58E-08,0.000208333,0,0
2188,7/31/2014,3:00:00 AM,0.6972,0.019742487,2.58E-08,0.000208333,0,0
2189,7/31/2014,4:00:00 AM,0.6268,0.017748983,2.32E-08,0.000208333,0,0
2190,7/31/2014,5:00:00 AM,0.6268,0.017748983,2.32E-08,0.000208333,0,0
2191,7/31/2014,6:00:00 AM,0.6268,0.017748983,2.32E-08,0.000208333,0,0
2192,7/31/2014,7:00:00 AM,0.6268,0.017748983,2.32E-08,0.000208333,0,0
2193,7/31/2014,8:00:00 AM,0.6268,0.017748983,2.32E-08,0.000208333,0,0
2194,7/31/2014,9:00:00 AM,0.6268,0.017748983,2.32E-08,0.000208333,0,0
2195,7/31/2014,10:00:00 AM,0.6268,0.017748983,2.32E-08,0.000208333,0,0
2196,7/31/2014,11:00:00 AM,0.5932,0.016797538,2.19E-08,0.000208333,0,0
2197,7/31/2014,12:00:00 PM,0.5932,0.016797538,2.19E-08,0.000208333,0,0
2198,7/31/2014,1:00:00 PM,0.5932,0.016797538,2.19E-08,0.000208333,0,0
2199,7/31/2014,2:00:00 PM,0.5293,0.014988093,1.96E-08,0.000208333,0,0
2200,7/31/2014,3:00:00 PM,0.5293,0.014988093,1.96E-08,0.000208333,0,0
2201,7/31/2014,4:00:00 PM,0.5293,0.014988093,1.96E-08,0.000208333,0,0
2202,7/31/2014,5:00:00 PM,0.5293,0.014988093,1.96E-08,0.000208333,0.450000018,0.00045
2203,7/31/2014,6:00:00 PM,0.499,0.014130093,1.84E-08,0.000208333,0,0
2204,7/31/2014,7:00:00 PM,0.499,0.014130093,1.84E-08,0.000208333,0,0
2205,7/31/2014,8:00:00 PM,0.499,0.014130093,1.84E-08,0.000208333,0,0
2206,7/31/2014,9:00:00 PM,0.499,0.014130093,1.84E-08,0.000208333,0,0
2207,7/31/2014,10:00:00 PM,0.499,0.014130093,1.84E-08,0.000208333,0,0
2208,7/31/2014,11:00:00 PM,0.499,0.014130093,1.84E-08,0.000208333,0,0
2209,8/1/2014,12:00:00 AM,0.499,0.014130093,1.84E-08,0.000208333,0,0
2210,8/1/2014,1:00:00 AM,0.499,0.014130093,1.84E-08,0.000208333,0,0
2211,8/1/2014,2:00:00 AM,0.4415,0.012501876,1.63E-08,0.000208333,0,0
2212,8/1/2014,3:00:00 AM,0.4415,0.012501876,1.63E-08,0.000208333,0,0
2213,8/1/2014,4:00:00 AM,0.4415,0.012501876,1.63E-08,0.000208333,0,0
2214,8/1/2014,5:00:00 AM,0.4415,0.012501876,1.63E-08,0.000208333,0,0
2215,8/1/2014,6:00:00 AM,0.4415,0.012501876,1.63E-08,0.000208333,0,0
2216,8/1/2014,7:00:00 AM,0.4415,0.012501876,1.63E-08,0.000208333,0,0
2217,8/1/2014,8:00:00 AM,0.4415,0.012501876,1.63E-08,0.000208333,0,0
2218,8/1/2014,9:00:00 AM,0.4415,0.012501876,1.63E-08,0.000208333,0,0
2219,8/1/2014,10:00:00 AM,0.4415,0.012501876,1.63E-08,0.000208333,0,0
2220,8/1/2014,11:00:00 AM,0.4143,0.011731658,1.53E-08,0.000208333,0,0
2221,8/1/2014,12:00:00 PM,0.4143,0.011731658,1.53E-08,0.000208333,0,0
2222,8/1/2014,1:00:00 PM,0.3629,0.010276174,1.34E-08,0.000208333,0,0
2223,8/1/2014,2:00:00 PM,0.3629,0.010276174,1.34E-08,0.000208333,0,0
2224,8/1/2014,3:00:00 PM,0.3629,0.010276174,1.34E-08,0.000208333,0,0
2225,8/1/2014,4:00:00 PM,0.3155,0.008933957,1.17E-08,0.000208333,0,0
2226,8/1/2014,5:00:00 PM,0.3155,0.008933957,1.17E-08,0.000208333,0,0
2227,8/1/2014,6:00:00 PM,0.3155,0.008933957,1.17E-08,0.000208333,0,0
2228,8/1/2014,7:00:00 PM,0.3155,0.008933957,1.17E-08,0.000208333,0,0
2229,8/1/2014,8:00:00 PM,0.3155,0.008933957,1.17E-08,0.000208333,0,0
2230,8/1/2014,9:00:00 PM,0.3155,0.008933957,1.17E-08,0.000208333,0,0
2231,8/1/2014,10:00:00 PM,0.3155,0.008933957,1.17E-08,0.000208333,0,0
2232,8/1/2014,11:00:00 PM,0.3155,0.008933957,1.17E-08,0.000208333,0,0
2233,8/2/2014,12:00:00 AM,0.3155,0.008933957,1.17E-08,0.000208333,0,0
2234,8/2/2014,1:00:00 AM,0.3155,0.008933957,1.17E-08,0.000208333,0,0
2235,8/2/2014,2:00:00 AM,0.3155,0.008933957,1.17E-08,0.000208333,0,0
2236,8/2/2014,3:00:00 AM,0.3155,0.008933957,1.17E-08,0.000208333,0,0
2237,8/2/2014,4:00:00 AM,0.3155,0.008933957,1.17E-08,0.000208333,0,0
2238,8/2/2014,5:00:00 AM,0.3155,0.008933957,1.17E-08,0.000208333,0,0
2239,8/2/2014,6:00:00 AM,0.3155,0.008933957,1.17E-08,0.000208333,0,0
2240,8/2/2014,7:00:00 AM,0.3155,0.008933957,1.17E-08,0.000208333,0,0
2241,8/2/2014,8:00:00 AM,0.3155,0.008933957,1.17E-08,0.000208333,0,0
2242,8/2/2014,9:00:00 AM,0.3155,0.008933957,1.17E-08,0.000208333,0,0
2243,8/2/2014,10:00:00 AM,0.3155,0.008933957,1.17E-08,0.000208333,0,0
2244,8/2/2014,11:00:00 AM,0.3155,0.008933957,1.17E-08,0.000208333,0,0
2245,8/2/2014,12:00:00 PM,0.2933,0.008305323,1.08E-08,0.000208333,0,0
2246,8/2/2014,1:00:00 PM,0.2933,0.008305323,1.08E-08,0.000208333,0,0
2247,8/2/2014,2:00:00 PM,0.2933,0.008305323,1.08E-08,0.000208333,0,0
2248,8/2/2014,3:00:00 PM,0.2933,0.008305323,1.08E-08,0.000208333,0,0
2249,8/2/2014,4:00:00 PM,0.272,0.007702175,1.01E-08,0.000208333,0,0
2250,8/2/2014,5:00:00 PM,0.272,0.007702175,1.01E-08,0.000208333,0,0
2251,8/2/2014,6:00:00 PM,0.272,0.007702175,1.01E-08,0.000208333,0,0
2252,8/2/2014,7:00:00 PM,0.2322,0.006575166,8.58E-09,0.000208333,0,0
2253,8/2/2014,8:00:00 PM,0.2322,0.006575166,8.58E-09,0.000208333,0,0
2254,8/2/2014,9:00:00 PM,0.2322,0.006575166,8.58E-09,0.000208333,0,0
2255,8/2/2014,10:00:00 PM,0.2322,0.006575166,8.58E-09,0.000208333,0,0
2256,8/2/2014,11:00:00 PM,0.2322,0.006575166,8.58E-09,0.000208333,0,0
2257,8/3/2014,12:00:00 AM,0.272,0.007702175,1.01E-08,0.000208333,0,0
2258,8/3/2014,1:00:00 AM,0.272,0.007702175,1.01E-08,0.000208333,0,0
2259,8/3/2014,2:00:00 AM,0.272,0.007702175,1.01E-08,0.000208333,0,0
2260,8/3/2014,3:00:00 AM,0.272,0.007702175,1.01E-08,0.000208333,0,0
2261,8/3/2014,4:00:00 AM,0.272,0.007702175,1.01E-08,0.000208333,0,0
2262,8/3/2014,5:00:00 AM,0.272,0.007702175,1.01E-08,0.000208333,0,0
2263,8/3/2014,6:00:00 AM,0.272,0.007702175,1.01E-08,0.000208333,0,0
2264,8/3/2014,7:00:00 AM,0.272,0.007702175,1.01E-08,0.000208333,0,0
2265,8/3/2014,8:00:00 AM,0.272,0.007702175,1.01E-08,0.000208333,0,0
2266,8/3/2014,9:00:00 AM,0.272,0.007702175,1.01E-08,0.000208333,0,0
2267,8/3/2014,10:00:00 AM,0.272,0.007702175,1.01E-08,0.000208333,0,0
2268,8/3/2014,11:00:00 AM,0.2322,0.006575166,8.58E-09,0.000208333,0,0
2269,8/3/2014,12:00:00 PM,0.2322,0.006575166,8.58E-09,0.000208333,0,0
2270,8/3/2014,1:00:00 PM,0.2322,0.006575166,8.58E-09,0.000208333,0,0
2271,8/3/2014,2:00:00 PM,0.2322,0.006575166,8.58E-09,0.000208333,0,0
2272,8/3/2014,3:00:00 PM,0.2322,0.006575166,8.58E-09,0.000208333,0,0
2273,8/3/2014,4:00:00 PM,0.1961,0.005552928,7.25E-09,0.000208333,0,0
2274,8/3/2014,5:00:00 PM,0.1961,0.005552928,7.25E-09,0.000208333,0,0
2275,8/3/2014,6:00:00 PM,0.1961,0.005552928,7.25E-09,0.000208333,0,0
2276,8/3/2014,7:00:00 PM,0.1961,0.005552928,7.25E-09,0.000208333,0,0
2277,8/3/2014,8:00:00 PM,0.1961,0.005552928,7.25E-09,0.000208333,0,0
2278,8/3/2014,9:00:00 PM,0.1961,0.005552928,7.25E-09,0.000208333,0,0
2279,8/3/2014,10:00:00 PM,0.1961,0.005552928,7.25E-09,0.000208333,0,0
2280,8/3/2014,11:00:00 PM,0.1961,0.005552928,7.25E-09,0.000208333,0,0
2281,8/4/2014,12:00:00 AM,0.1961,0.005552928,7.25E-09,0.000208333,0,0
2282,8/4/2014,1:00:00 AM,0.1961,0.005552928,7.25E-09,0.000208333,0,0
2283,8/4/2014,2:00:00 AM,0.1961,0.005552928,7.25E-09,0.000208333,0,0
2284,8/4/2014,3:00:00 AM,0.1961,0.005552928,7.25E-09,0.000208333,0,0
2285,8/4/2014,4:00:00 AM,0.2322,0.006575166,8.58E-09,0.000208333,0,0
2286,8/4/2014,5:00:00 AM,0.2322,0.006575166,8.58E-09,0.000208333,0,0
2287,8/4/2014,6:00:00 AM,0.2322,0.006575166,8.58E-09,0.000208333,0,0
2288,8/4/2014,7:00:00 AM,0.2322,0.006575166,8.58E-09,0.000208333,0,0
2289,8/4/2014,8:00:00 AM,0.2322,0.006575166,8.58E-09,0.000208333,0,0
2290,8/4/2014,9:00:00 AM,0.2137,0.006051304,7.90E-09,0.000208333,0,0
2291,8/4/2014,10:00:00 AM,0.2137,0.006051304,7.90E-09,0.000208333,0,0
2292,8/4/2014,11:00:00 AM,0.1961,0.005552928,7.25E-09,0.000208333,0.300000012,0.0003
2293,8/4/2014,12:00:00 PM,0.1961,0.005552928,7.25E-09,0.000208333,0,0
2294,8/4/2014,1:00:00 PM,0.1961,0.005552928,7.25E-09,0.000208333,0,0
2295,8/4/2014,2:00:00 PM,0.1636,0.004632632,6.05E-09,0.000208333,0,0
2296,8/4/2014,3:00:00 PM,0.1636,0.004632632,6.05E-09,0.000208333,0,0
2297,8/4/2014,4:00:00 PM,0.1636,0.004632632,6.05E-09,0.000208333,0.100000001,0.0001
2298,8/4/2014,5:00:00 PM,0.1636,0.004632632,6.05E-09,0.000208333,0,0
2299,8/4/2014,6:00:00 PM,0.1486,0.004207879,5.49E-09,0.000208333,0,0
2300,8/4/2014,7:00:00 PM,0.1486,0.004207879,5.49E-09,0.000208333,0,0
2301,8/4/2014,8:00:00 PM,0.1486,0.004207879,5.49E-09,0.000208333,0,0
2302,8/4/2014,9:00:00 PM,0.1486,0.004207879,5.49E-09,0.000208333,0,0
2303,8/4/2014,10:00:00 PM,0.1486,0.004207879,5.49E-09,0.000208333,0,0
2304,8/4/2014,11:00:00 PM,0.1486,0.004207879,5.49E-09,0.000208333,0,0
2305,8/5/2014,12:00:00 AM,0.1636,0.004632632,6.05E-09,0.000208333,0,0
2306,8/5/2014,1:00:00 AM,0.1636,0.004632632,6.05E-09,0.000208333,0,0
2307,8/5/2014,2:00:00 AM,0.1636,0.004632632,6.05E-09,0.000208333,0,0
2308,8/5/2014,3:00:00 AM,0.1636,0.004632632,6.05E-09,0.000208333,0,0
2309,8/5/2014,4:00:00 AM,0.1636,0.004632632,6.05E-09,0.000208333,0,0
2310,8/5/2014,5:00:00 AM,0.1636,0.004632632,6.05E-09,0.000208333,0,0
2311,8/5/2014,6:00:00 AM,0.1636,0.004632632,6.05E-09,0.000208333,0,0
2312,8/5/2014,7:00:00 AM,0.1636,0.004632632,6.05E-09,0.000208333,0,0
2313,8/5/2014,8:00:00 AM,0.1636,0.004632632,6.05E-09,0.000208333,0,0
2314,8/5/2014,9:00:00 AM,0.1636,0.004632632,6.05E-09,0.000208333,0,0
2315,8/5/2014,10:00:00 AM,0.1636,0.004632632,6.05E-09,0.000208333,0,0
2316,8/5/2014,11:00:00 AM,0.1486,0.004207879,5.49E-09,0.000208333,0,0
2317,8/5/2014,12:00:00 PM,0.1486,0.004207879,5.49E-09,0.000208333,0,0
2318,8/5/2014,1:00:00 PM,0.1211,0.003429167,4.47E-09,0.000208333,0,0
2319,8/5/2014,2:00:00 PM,0.1211,0.003429167,4.47E-09,0.000208333,0,0
2320,8/5/2014,3:00:00 PM,0.1211,0.003429167,4.47E-09,0.000208333,0,0
2321,8/5/2014,4:00:00 PM,0.1211,0.003429167,4.47E-09,0.000208333,0,0
2322,8/5/2014,5:00:00 PM,0.1211,0.003429167,4.47E-09,0.000208333,0,0
2323,8/5/2014,6:00:00 PM,0.1211,0.003429167,4.47E-09,0.000208333,0,0
2324,8/5/2014,7:00:00 PM,0.1211,0.003429167,4.47E-09,0.000208333,0,0
2325,8/5/2014,8:00:00 PM,0.1211,0.003429167,4.47E-09,0.000208333,0,0
2326,8/5/2014,9:00:00 PM,0.1211,0.003429167,4.47E-09,0.000208333,0,0
2327,8/5/2014,10:00:00 PM,0.1211,0.003429167,4.47E-09,0.000208333,0,0
2328,8/5/2014,11:00:00 PM,0.1211,0.003429167,4.47E-09,0.000208333,0,0
2329,8/6/2014,12:00:00 AM,0.1211,0.003429167,4.47E-09,0.000208333,0,0
2330,8/6/2014,1:00:00 AM,0.1211,0.003429167,4.47E-09,0.000208333,0,0
2331,8/6/2014,2:00:00 AM,0.1211,0.003429167,4.47E-09,0.000208333,0,0
2332,8/6/2014,3:00:00 AM,0.1211,0.003429167,4.47E-09,0.000208333,0,0
2333,8/6/2014,4:00:00 AM,0.1211,0.003429167,4.47E-09,0.000208333,0,0
2334,8/6/2014,5:00:00 AM,0.1211,0.003429167,4.47E-09,0.000208333,0,0
2335,8/6/2014,6:00:00 AM,0.1211,0.003429167,4.47E-09,0.000208333,0,0
2336,8/6/2014,7:00:00 AM,0.1211,0.003429167,4.47E-09,0.000208333,0.050000001,5.00E-05
2337,8/6/2014,8:00:00 AM,0.1211,0.003429167,4.47E-09,0.000208333,0.150000006,0.00015
2338,8/6/2014,9:00:00 AM,0.1211,0.003429167,4.47E-09,0.000208333,0.050000001,5.00E-05
2339,8/6/2014,10:00:00 AM,0.1211,0.003429167,4.47E-09,0.000208333,0,0
2340,8/6/2014,11:00:00 AM,0.1211,0.003429167,4.47E-09,0.000208333,0,0
2341,8/6/2014,12:00:00 PM,0.1211,0.003429167,4.47E-09,0.000208333,0,0
2342,8/6/2014,1:00:00 PM,0.1211,0.003429167,4.47E-09,0.000208333,0,0
2343,8/6/2014,2:00:00 PM,0.1086,0.003075207,4.01E-09,0.000208333,0,0
2344,8/6/2014,3:00:00 PM,0.1086,0.003075207,4.01E-09,0.000208333,0,0
2345,8/6/2014,4:00:00 PM,0.1086,0.003075207,4.01E-09,0.000208333,0,0
2346,8/6/2014,5:00:00 PM,0.086,0.002435247,3.18E-09,0.000208333,0,0
2347,8/6/2014,6:00:00 PM,0.086,0.002435247,3.18E-09,0.000208333,0,0
2348,8/6/2014,7:00:00 PM,0.086,0.002435247,3.18E-09,0.000208333,0,0
2349,8/6/2014,8:00:00 PM,0.086,0.002435247,3.18E-09,0.000208333,0,0
2350,8/6/2014,9:00:00 PM,0.086,0.002435247,3.18E-09,0.000208333,0,0
2351,8/6/2014,10:00:00 PM,0.086,0.002435247,3.18E-09,0.000208333,0,0
2352,8/6/2014,11:00:00 PM,0.086,0.002435247,3.18E-09,0.000208333,0,0
2353,8/7/2014,12:00:00 AM,0.086,0.002435247,3.18E-09,0.000208333,0,0
2354,8/7/2014,1:00:00 AM,0.086,0.002435247,3.18E-09,0.000208333,0,0
2355,8/7/2014,2:00:00 AM,0.086,0.002435247,3.18E-09,0.000208333,0,0
2356,8/7/2014,3:00:00 AM,0.1086,0.003075207,4.01E-09,0.000208333,0,0
2357,8/7/2014,4:00:00 AM,0.1086,0.003075207,4.01E-09,0.000208333,0,0
2358,8/7/2014,5:00:00 AM,0.1086,0.003075207,4.01E-09,0.000208333,0,0
2359,8/7/2014,6:00:00 AM,0.1086,0.003075207,4.01E-09,0.000208333,0,0
2360,8/7/2014,7:00:00 AM,0.1086,0.003075207,4.01E-09,0.000208333,0,0
2361,8/7/2014,8:00:00 AM,0.1086,0.003075207,4.01E-09,0.000208333,0,0
2362,8/7/2014,9:00:00 AM,0.1086,0.003075207,4.01E-09,0.000208333,0,0
2363,8/7/2014,10:00:00 AM,0.1086,0.003075207,4.01E-09,0.000208333,0,0
2364,8/7/2014,11:00:00 AM,0.1086,0.003075207,4.01E-09,0.000208333,0,0
2365,8/7/2014,12:00:00 PM,0.1086,0.003075207,4.01E-09,0.000208333,0,0
2366,8/7/2014,1:00:00 PM,0.086,0.002435247,3.18E-09,0.000208333,0,0
2367,8/7/2014,2:00:00 PM,0.086,0.002435247,3.18E-09,0.000208333,0,0
2368,8/7/2014,3:00:00 PM,0.086,0.002435247,3.18E-09,0.000208333,0,0
2369,8/7/2014,4:00:00 PM,0.086,0.002435247,3.18E-09,0.000208333,0,0
2370,8/7/2014,5:00:00 PM,0.086,0.002435247,3.18E-09,0.000208333,0,0
2371,8/7/2014,6:00:00 PM,0.086,0.002435247,3.18E-09,0.000208333,0.25,0.00025
2372,8/7/2014,7:00:00 PM,0.086,0.002435247,3.18E-09,0.000208333,0,0
2373,8/7/2014,8:00:00 PM,0.086,0.002435247,3.18E-09,0.000208333,0,0
2374,8/7/2014,9:00:00 PM,0.086,0.002435247,3.18E-09,0.000208333,0,0
2375,8/7/2014,10:00:00 PM,0.086,0.002435247,3.18E-09,0.000208333,0.100000001,0.0001
2376,8/7/2014,11:00:00 PM,0.086,0.002435247,3.18E-09,0.000208333,0,0
2377,8/8/2014,12:00:00 AM,0.086,0.002435247,3.18E-09,0.000208333,0,0
2378,8/8/2014,1:00:00 AM,0.086,0.002435247,3.18E-09,0.000208333,0,0
2379,8/8/2014,2:00:00 AM,0.086,0.002435247,3.18E-09,0.000208333,0,0
2380,8/8/2014,3:00:00 AM,0.086,0.002435247,3.18E-09,0.000208333,0,0
2381,8/8/2014,4:00:00 AM,0.086,0.002435247,3.18E-09,0.000208333,0,0
2382,8/8/2014,5:00:00 AM,0.086,0.002435247,3.18E-09,0.000208333,0,0
2383,8/8/2014,6:00:00 AM,0.086,0.002435247,3.18E-09,0.000208333,0,0
2384,8/8/2014,7:00:00 AM,0.086,0.002435247,3.18E-09,0.000208333,0,0
2385,8/8/2014,8:00:00 AM,0.086,0.002435247,3.18E-09,0.000208333,0,0
2386,8/8/2014,9:00:00 AM,0.086,0.002435247,3.18E-09,0.000208333,0,0
2387,8/8/2014,10:00:00 AM,0.086,0.002435247,3.18E-09,0.000208333,0,0
2388,8/8/2014,11:00:00 AM,0.086,0.002435247,3.18E-09,0.000208333,0,0
2389,8/8/2014,12:00:00 PM,0.086,0.002435247,3.18E-09,0.000208333,0,0
2390,8/8/2014,1:00:00 PM,0.086,0.002435247,3.18E-09,0.000208333,0,0
2391,8/8/2014,2:00:00 PM,0.0759,0.002149247,2.80E-09,0.000208333,0,0
2392,8/8/2014,3:00:00 PM,0.0759,0.002149247,2.80E-09,0.000208333,0,0
2393,8/8/2014,4:00:00 PM,0.0759,0.002149247,2.80E-09,0.000208333,0,0
2394,8/8/2014,5:00:00 PM,0.0576,0.001631049,2.13E-09,0.000208333,0,0
2395,8/8/2014,6:00:00 PM,0.0576,0.001631049,2.13E-09,0.000208333,0,0
2396,8/8/2014,7:00:00 PM,0.0576,0.001631049,2.13E-09,0.000208333,0,0
2397,8/8/2014,8:00:00 PM,0.0576,0.001631049,2.13E-09,0.000208333,0,0
2398,8/8/2014,9:00:00 PM,0.0576,0.001631049,2.13E-09,0.000208333,0,0
2399,8/8/2014,10:00:00 PM,0.0576,0.001631049,2.13E-09,0.000208333,0,0
2400,8/8/2014,11:00:00 PM,0.0576,0.001631049,2.13E-09,0.000208333,0,0
2401,8/9/2014,12:00:00 AM,0.0576,0.001631049,2.13E-09,0.000208333,0,0
2402,8/9/2014,1:00:00 AM,0.0576,0.001631049,2.13E-09,0.000208333,0,0
