,date,hour,day_month,P,Qse,Qgw,streamFlow,norm_streamFlow,storageRatio,areaRatio
1,2014-05-01,00:00:00,01-May,1.1500000953674316,396.05838378594336,72.20940776008727,468.26779154603065,0.0006129159575209825,0.9108607745613686,0.4521456587929526
2,2014-05-01,01:00:00,01-May,2.0999999046325684,725.422462023756,72.23780789568505,797.660269919441,0.0010440579449207343,0.9120340432237011,0.45366383782691494
3,2014-05-01,02:00:00,01-May,1.4000000953674316,485.23887399394107,72.29362270570428,557.5324966996453,0.0007297545768319965,0.9127787602847266,0.45507636776512594
4,2014-05-01,03:00:00,01-May,2.549999952316284,886.579763101423,72.32903553203481,958.9087986334579,0.0012551162285778243,0.9142175197959774,0.45802297081226595
5,2014-05-01,04:00:00,01-May,0.20000000298023224,69.98591098298556,72.397418787929,142.38332977091454,0.000186365614883396,0.9142326689342933,0.4580479150331428
6,2014-05-01,05:00:00,01-May,0.0,0.0,72.39813858700467,72.39813858700467,9.4761961501315e-05,0.9141273776841667,0.45787454489519896
7,2014-05-01,06:00:00,01-May,0.20000000298023224,69.96323150251978,72.39313565960691,142.35636716212667,0.00018633032351063702,0.914142566035119,0.4578995536826962
8,2014-05-01,07:00:00,01-May,0.20000000298023224,69.96705284530628,72.39385735029731,142.3609101956036,0.0001863362698895335,0.9141577477789836,0.45792455159111567
9,2014-05-01,08:00:00,01-May,1.6000000238418581,559.7669802061578,72.39457872225172,632.1615589284095,0.0008274365954560333,0.9150161514065094,0.4587940240067313
10,2014-05-01,09:00:00,01-May,1.950000047683716,683.5113536792593,72.43535862278088,755.9467123020402,0.0009894590475157594,0.916083419002682,0.46041268671369956
11,2014-05-01,10:00:00,01-May,0.20000000298023224,70.35105957816576,72.48603962103351,142.83709919919926,0.0001869595539256535,0.9160979082087287,0.46043849389828756
12,2014-05-01,11:00:00,01-May,0.20000000298023224,70.35500291602956,72.4867275028265,142.84173041885606,0.000186965615731487,0.9161123906794355,0.46046428908634784
13,2014-05-01,12:00:00,01-May,2.0999999046325684,738.7688718603779,72.48741506050726,811.2562869208851,0.001061853778692258,0.917265886193133,0.4621801309662169
14,2014-05-01,13:00:00,01-May,0.0,0.0,72.54216349440794,72.54216349440794,9.495047577802087e-05,0.9171603854826991,0.4619627620365062
15,2014-05-01,14:00:00,01-May,0.0,0.0,72.53715725186056,72.53715725186056,9.494392310452953e-05,0.9170548920530134,0.4617454081077224
16,2014-05-01,15:00:00,01-May,0.0,0.0,72.53215112447269,72.53215112447269,9.493737058177054e-05,0.9169494059039085,0.4616029478176839
